ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1711049	1.00	1.75e-02	2.41077	-3.48557	0.4285062	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2
ILMN_1797236	1.00	1.75e-02	2.410684	-3.48576	0.4498583	TGM2	transglutaminase 2
ILMN_1743770	1.00	1.75e-02	2.41049	-3.48619	0.243434		
ILMN_1773561	1.00	1.76e-02	-2.409247	-3.48896	-0.1983529	RAP2C	RAP2C, member of RAS oncogene family
ILMN_1702789	1.00	1.76e-02	2.409141	-3.48919	0.3756385	KNDC1	kinase non-catalytic C-lobe domain containing 1
ILMN_1656312	1.00	1.76e-02	-2.407924	-3.49189	-0.3750088	TMEM79	transmembrane protein 79
ILMN_1787705	1.00	1.76e-02	2.407728	-3.49233	0.2662587	ATP6V1B2	ATPase H+ transporting V1 subunit B2
ILMN_1739558	1.00	1.77e-02	2.407045	-3.49385	0.2395191	CRELD1	cysteine rich with EGF like domains 1
ILMN_1654571	1.00	1.77e-02	-2.406191	-3.49574	-0.2853713	FCHO1	FCH domain only 1
ILMN_1752476	1.00	1.77e-02	-2.406175	-3.49578	-0.1712265	ATAT1	alpha tubulin acetyltransferase 1
ILMN_1742779	1.00	1.78e-02	-2.40362	-3.50145	-0.2271088	CENPL	centromere protein L
ILMN_1664978	1.00	1.79e-02	-2.403028	-3.50276	-0.2960045	TJP2	tight junction protein 2
ILMN_1760142	1.00	1.79e-02	2.402652	-3.50359	0.16998	NGRN	neugrin, neurite outgrowth associated
ILMN_1812995	1.00	1.79e-02	-2.402566	-3.50378	-0.1967626	CTSL	cathepsin L
ILMN_1775974	1.00	1.79e-02	2.402484	-3.50397	0.2284332	PLEKHA5	pleckstrin homology domain containing A5
ILMN_1806301	1.00	1.79e-02	-2.402202	-3.50459	-0.1277801	GOLGA1	golgin A1
ILMN_1802708	1.00	1.79e-02	-2.402073	-3.50488	-0.2029818	BTN3A1	butyrophilin subfamily 3 member A1
ILMN_1748894	1.00	1.79e-02	-2.401936	-3.50518	-0.1323152	GTPBP3	GTP binding protein 3 (mitochondrial)
ILMN_1760866	1.00	1.79e-02	2.401769	-3.50555	0.5331083	FRRS1L	ferric chelate reductase 1 like
ILMN_1813389	1.00	1.79e-02	-2.401653	-3.50581	-0.1258717	MRPS7	mitochondrial ribosomal protein S7
ILMN_1685174	1.00	1.79e-02	-2.401333	-3.50652	-0.4962539	CPB1	carboxypeptidase B1
ILMN_1686929	1.00	1.80e-02	-2.400214	-3.509	-0.1559977	GPATCH3	G-patch domain containing 3
ILMN_1750880	1.00	1.80e-02	-2.400089	-3.50927	-0.2206418		
ILMN_1671054	1.00	1.80e-02	-2.400067	-3.50932	-0.2473076	HLA-A	major histocompatibility complex, class I, A
ILMN_1767135	1.00	1.80e-02	2.399931	-3.50962	0.3178216	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
ILMN_1687375	1.00	1.80e-02	2.39956	-3.51044	0.2926703	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
ILMN_1750108	1.00	1.80e-02	-2.398904	-3.5119	-0.1412945	SEC22C	SEC22 homolog C, vesicle trafficking protein
ILMN_1728301	1.00	1.81e-02	2.39867	-3.51242	0.8599348	GAD2	glutamate decarboxylase 2
ILMN_1740587	1.00	1.81e-02	-2.397991	-3.51392	-0.106554	RPS11	ribosomal protein S11
ILMN_1652729	1.00	1.81e-02	-2.397087	-3.51592	-0.261932	ANK2	ankyrin 2, neuronal
ILMN_1741032	1.00	1.81e-02	2.396796	-3.51656	0.3823568	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3
ILMN_1701466	1.00	1.81e-02	-2.396786	-3.51658	-0.2658736	PEX16	peroxisomal biogenesis factor 16
ILMN_1791762	1.00	1.82e-02	-2.395841	-3.51867	-0.1386611	RRNAD1	ribosomal RNA adenine dimethylase domain containing 1
ILMN_1762549	1.00	1.83e-02	-2.394633	-3.52134	-0.1304703	ORAOV1	oral cancer overexpressed 1
ILMN_1766128	1.00	1.83e-02	-2.39425	-3.52219	-0.3386272	THAP3	THAP domain containing 3
ILMN_1768394	1.00	1.83e-02	-2.392844	-3.5253	-0.2051941	ARPC5	actin related protein 2/3 complex subunit 5
ILMN_1756715	1.00	1.84e-02	2.392467	-3.52613	0.5437626	RUNDC3A	RUN domain containing 3A
ILMN_1745421	1.00	1.84e-02	-2.391495	-3.52828	-0.1538838	ZMAT5	zinc finger matrin-type 5
ILMN_1733366	1.00	1.85e-02	2.390372	-3.53075	0.6803608	MAST1	microtubule associated serine/threonine kinase 1
ILMN_1687084	1.00	1.85e-02	2.390322	-3.53086	0.2537506	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
ILMN_1732782	1.00	1.85e-02	2.390102	-3.53135	0.5142939	SCN2A	sodium voltage-gated channel alpha subunit 2
ILMN_1675117	1.00	1.85e-02	-2.389404	-3.53289	-0.4820071	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11
ILMN_1790106	1.00	1.85e-02	-2.388873	-3.53406	-0.5588024	PLP1	proteolipid protein 1
ILMN_1660345	1.00	1.85e-02	2.388735	-3.53436	0.247065		
ILMN_1717490	1.00	1.85e-02	2.388633	-3.53459	0.2750872	RPL6	ribosomal protein L6
ILMN_1753796	1.00	1.86e-02	-2.388333	-3.53525	-0.2197079	GCDH	glutaryl-CoA dehydrogenase
ILMN_1651385	1.00	1.86e-02	2.388265	-3.5354	0.125694	MFN2	mitofusin 2
ILMN_1676215	1.00	1.86e-02	2.388087	-3.53579	0.2625401	DLG2	discs large MAGUK scaffold protein 2
ILMN_1669881	1.00	1.86e-02	2.387655	-3.53675	0.5760224	TSPAN13	tetraspanin 13
ILMN_1792660	1.00	1.86e-02	2.387252	-3.53763	0.1865767	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
ILMN_1778213	1.00	1.86e-02	-2.38725	-3.53764	-0.4080743	STK33	serine/threonine kinase 33
ILMN_1726222	1.00	1.86e-02	2.38722	-3.5377	0.1431032	FLOT2	flotillin 2
ILMN_1814316	1.00	1.86e-02	2.387115	-3.53794	0.9223876	RBFOX1	RNA binding protein, fox-1 homolog 1
ILMN_1712687	1.00	1.87e-02	-2.386153	-3.54006	-0.1650182	PAK2	p21 (RAC1) activated kinase 2
ILMN_1813019	1.00	1.87e-02	-2.384572	-3.54354	-0.3113902	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4
ILMN_1725840	1.00	1.87e-02	-2.384502	-3.54369	-0.2359349		
ILMN_1713243	1.00	1.87e-02	-2.38447	-3.54376	-0.2472868	VPS26A	VPS26, retromer complex component A
ILMN_1763941	1.00	1.87e-02	2.384415	-3.54388	0.2995022	LRRC49	leucine rich repeat containing 49
ILMN_1665766	1.00	1.87e-02	-2.384233	-3.54428	-0.446834	TGFB1	transforming growth factor beta 1
ILMN_1769155	1.00	1.88e-02	2.383753	-3.54534	0.4536473	CYP2C8	cytochrome P450 family 2 subfamily C member 8
ILMN_1701596	1.00	1.88e-02	-2.383703	-3.54545	-0.1934377	RPS20	ribosomal protein S20
ILMN_1666221	1.00	1.88e-02	2.383639	-3.54559	0.7317125		
ILMN_1728677	1.00	1.88e-02	-2.383628	-3.54562	-0.4041428	CREB5	cAMP responsive element binding protein 5
ILMN_1767809	1.00	1.88e-02	-2.383316	-3.5463	-0.3398293	DNAJC25-GNG10	DNAJC25-GNG10 readthrough
ILMN_1774083	1.00	1.88e-02	-2.382871	-3.54728	-0.0995142	TRIAP1	TP53 regulated inhibitor of apoptosis 1
ILMN_1813243	1.00	1.89e-02	-2.381728	-3.5498	-0.2768325		
ILMN_1675721	1.00	1.89e-02	-2.380693	-3.55207	-0.2397366	UBE2R2	ubiquitin conjugating enzyme E2 R2
ILMN_1652749	1.00	1.90e-02	-2.379886	-3.55385	-0.2970213	ERF	ETS2 repressor factor
ILMN_1723837	1.00	1.90e-02	2.37969	-3.55428	0.4763541	SLC6A17	solute carrier family 6 member 17
ILMN_1656097	1.00	1.90e-02	-2.379684	-3.55429	-0.6554994		
ILMN_1676946	1.00	1.90e-02	2.378594	-3.55669	0.1554401	AP3M2	adaptor related protein complex 3 mu 2 subunit
ILMN_1682935	1.00	1.90e-02	-2.378486	-3.55692	-0.2992457	LYPLAL1	lysophospholipase like 1
ILMN_1705301	1.00	1.91e-02	-2.376786	-3.56066	-0.4850869	TEAD4	TEA domain transcription factor 4
ILMN_1767256	1.00	1.91e-02	2.376515	-3.56125	0.277003	MBTPS1	membrane bound transcription factor peptidase, site 1
ILMN_1812489	1.00	1.91e-02	-2.376309	-3.5617	-0.2732328	CEP85	centrosomal protein 85
ILMN_1792860	1.00	1.91e-02	-2.37629	-3.56175	-0.1972179	MED22	mediator complex subunit 22
ILMN_1785765	1.00	1.91e-02	-2.376045	-3.56228	-0.1296479	TM9SF2	transmembrane 9 superfamily member 2
ILMN_1748916	1.00	1.92e-02	-2.374734	-3.56516	-0.1272491	TIMM21	translocase of inner mitochondrial membrane 21
ILMN_1662865	1.00	1.92e-02	2.37429	-3.56613	0.387007	CPPED1	calcineurin like phosphoesterase domain containing 1
ILMN_1768870	1.00	1.92e-02	2.374208	-3.56631	0.1502822	CAPZA2	capping actin protein of muscle Z-line alpha subunit 2
ILMN_1737358	1.00	1.93e-02	-2.373787	-3.56723	-0.2515434	TMEM256	transmembrane protein 256
ILMN_1679891	1.00	1.93e-02	2.373748	-3.56732	0.3035488	NAF1	nuclear assembly factor 1 ribonucleoprotein
ILMN_1779214	1.00	1.93e-02	-2.373009	-3.56894	-0.2191101		
ILMN_1695491	1.00	1.93e-02	-2.37261	-3.56982	-0.1421755	WDYHV1	WDYHV motif containing 1
ILMN_1768743	1.00	1.93e-02	2.372576	-3.56989	0.1291533	FIP1L1	factor interacting with PAPOLA and CPSF1
ILMN_1657983	1.00	1.93e-02	2.372317	-3.57046	0.1678289	TERF2IP	TERF2 interacting protein
ILMN_1667022	1.00	1.94e-02	2.371188	-3.57293	0.4649896	PASK	PAS domain containing serine/threonine kinase
ILMN_1782761	1.00	1.94e-02	2.371041	-3.57325	0.4123105	ARHGAP20	Rho GTPase activating protein 20
ILMN_1796491	1.00	1.95e-02	-2.36985	-3.57586	-0.1333256	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1
ILMN_1743701	1.00	1.95e-02	2.369808	-3.57595	0.4968838	SLCO4A1	solute carrier organic anion transporter family member 4A1
ILMN_1773073	1.00	1.95e-02	-2.36976	-3.57606	-0.170649	PHYH	phytanoyl-CoA 2-hydroxylase
ILMN_1705070	1.00	1.95e-02	2.369599	-3.57641	0.3126756		
ILMN_1680279	1.00	1.95e-02	-2.369339	-3.57698	-0.2278883	USP49	ubiquitin specific peptidase 49
ILMN_1658709	1.00	1.95e-02	2.368987	-3.57775	0.4195492	LAMB1	laminin subunit beta 1
ILMN_1691570	1.00	1.95e-02	-2.368401	-3.57903	-0.1795558	METTL5	methyltransferase like 5
ILMN_1810875	1.00	1.95e-02	2.368215	-3.57944	0.2729724	SYNGR1	synaptogyrin 1
ILMN_1724708	1.00	1.95e-02	-2.36809	-3.57971	-0.2766649	RAB33A	RAB33A, member RAS oncogene family
ILMN_1684440	1.00	1.96e-02	-2.367448	-3.58112	-0.3374761	PXN	paxillin
ILMN_1738909	1.00	1.96e-02	-2.367198	-3.58166	-0.3477962	TROVE2	TROVE domain family member 2
ILMN_1757370	1.00	1.97e-02	-2.365965	-3.58436	-0.1599899	SMPD1	sphingomyelin phosphodiesterase 1
ILMN_1742881	1.00	1.97e-02	2.365373	-3.58565	0.7598332	SYT1	synaptotagmin 1
ILMN_1682226	1.00	1.97e-02	-2.365354	-3.5857	-0.2906486	CLDN15	claudin 15
ILMN_1736976	1.00	1.97e-02	2.364279	-3.58805	0.4770563	HPCAL4	hippocalcin like 4
ILMN_1737170	1.00	1.97e-02	2.364236	-3.58814	0.1422392	FLII	FLII, actin remodeling protein
ILMN_1767365	1.00	1.97e-02	2.364126	-3.58838	0.47469	PAK1	p21 (RAC1) activated kinase 1
ILMN_1805778	1.00	1.97e-02	2.364071	-3.5885	0.2641818	RBM12B	RNA binding motif protein 12B
ILMN_1698510	1.00	1.98e-02	-2.364011	-3.58863	-0.1483326	RPA2	replication protein A2
ILMN_1752510	1.00	1.98e-02	2.363488	-3.58977	0.3710802	FAM13A	family with sequence similarity 13 member A
ILMN_1774580	1.00	1.98e-02	-2.363435	-3.58989	-0.1671482	MRPL48	mitochondrial ribosomal protein L48
ILMN_1681617	1.00	1.98e-02	-2.363157	-3.5905	-0.432772	ARPC3	actin related protein 2/3 complex subunit 3
ILMN_1667977	1.00	1.98e-02	2.363019	-3.5908	0.1991517	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
ILMN_1794490	1.00	1.99e-02	2.36186	-3.59333	0.3040219	PNMAL1	paraneoplastic Ma antigen family like 1
ILMN_1814526	1.00	1.99e-02	-2.360354	-3.59661	-0.2345311	ADD3	adducin 3
ILMN_1749115	1.00	2.00e-02	2.360036	-3.59731	0.4525992	RTN2	reticulon 2
ILMN_1658528	1.00	2.00e-02	-2.359739	-3.59796	-0.1655836	MYADM	myeloid associated differentiation marker
ILMN_1812571	1.00	2.01e-02	-2.357462	-3.60292	-0.1349544	RAB35	RAB35, member RAS oncogene family
ILMN_1658830	1.00	2.01e-02	2.356667	-3.60465	0.1861294	WBP1L	WW domain binding protein 1-like
ILMN_1788786	1.00	2.01e-02	2.356521	-3.60497	0.7351206	GLRA2	glycine receptor alpha 2
ILMN_1737988	1.00	2.01e-02	2.356274	-3.60551	0.1524112	PRNP	prion protein
ILMN_1679800	1.00	2.02e-02	-2.356135	-3.60581	-0.1295229	BRIX1	BRX1, biogenesis of ribosomes
ILMN_1733110	1.00	2.02e-02	2.355232	-3.60778	0.3854154	RASSF7	Ras association domain family member 7
ILMN_1777708	1.00	2.02e-02	2.355126	-3.60801	0.5116568	CARMIL3	capping protein regulator and myosin 1 linker 3
ILMN_1674759	1.00	2.02e-02	2.355039	-3.6082	0.4262534	LPCAT4	lysophosphatidylcholine acyltransferase 4
ILMN_1717154	1.00	2.02e-02	2.354763	-3.6088	0.1329933	AQR	aquarius intron-binding spliceosomal factor
ILMN_1777014	1.00	2.03e-02	2.35406	-3.61033	0.3885788	NCAM1	neural cell adhesion molecule 1
ILMN_1794594	1.00	2.03e-02	2.353883	-3.61072	0.36966	RASGRP2	RAS guanyl releasing protein 2
ILMN_1690494	1.00	2.03e-02	2.352681	-3.61333	0.0852499	RPL6	ribosomal protein L6
ILMN_1684045	1.00	2.03e-02	-2.352572	-3.61357	-0.1993735	CDCA4	cell division cycle associated 4
ILMN_1744689	1.00	2.04e-02	-2.352087	-3.61462	-0.1935675	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
ILMN_1745607	1.00	2.04e-02	-2.351765	-3.61532	-0.4206123	A2M	alpha-2-macroglobulin
ILMN_1758963	1.00	2.04e-02	2.351462	-3.61598	0.1516786	NADK	NAD kinase
ILMN_1719316	1.00	2.05e-02	-2.349867	-3.61945	-0.1421754	TMED3	transmembrane p24 trafficking protein 3
ILMN_1656372	1.00	2.05e-02	-2.349371	-3.62052	-0.1640029	PES1	pescadillo ribosomal biogenesis factor 1
ILMN_1763523	1.00	2.06e-02	2.34818	-3.62311	0.1629217	HARS	histidyl-tRNA synthetase
ILMN_1728512	1.00	2.06e-02	2.348116	-3.62325	0.2730822	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
ILMN_1719475	1.00	2.06e-02	2.347403	-3.6248	0.2772569	EPB41L1	erythrocyte membrane protein band 4.1 like 1
ILMN_1714577	1.00	2.07e-02	2.346414	-3.62695	0.314285	OGDHL	oxoglutarate dehydrogenase-like
ILMN_1774824	1.00	2.07e-02	2.346308	-3.62718	0.5408717	SULT4A1	sulfotransferase family 4A member 1
ILMN_1766904	1.00	2.07e-02	2.346221	-3.62736	0.511455	MAPK10	mitogen-activated protein kinase 10
ILMN_1713290	1.00	2.07e-02	-2.345809	-3.62826	-0.1444901	GLT8D1	glycosyltransferase 8 domain containing 1
ILMN_1773914	1.00	2.07e-02	2.345676	-3.62855	0.4525632	POU6F2	POU class 6 homeobox 2
ILMN_1813270	1.00	2.07e-02	-2.345276	-3.62941	-0.2746566	ELF5	E74 like ETS transcription factor 5
ILMN_1745954	1.00	2.07e-02	-2.345195	-3.62959	-0.197394	CORO1C	coronin 1C
ILMN_1800468	1.00	2.07e-02	2.344837	-3.63037	0.3108308	KLKB1	kallikrein B1
ILMN_1658149	1.00	2.08e-02	-2.34473	-3.6306	-0.1229012	ZMYND11	zinc finger MYND-type containing 11
ILMN_1800590	1.00	2.08e-02	2.343958	-3.63227	0.2248947	BBS1	Bardet-Biedl syndrome 1
ILMN_1655990	1.00	2.08e-02	-2.343684	-3.63286	-0.239752	CDK5RAP2	CDK5 regulatory subunit associated protein 2
ILMN_1771746	1.00	2.08e-02	2.343341	-3.63361	0.616501		
ILMN_1745130	1.00	2.08e-02	2.343313	-3.63367	0.4113715	RBFOX2	RNA binding protein, fox-1 homolog 2
ILMN_1777342	1.00	2.08e-02	-2.343023	-3.6343	-0.3571611	PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1
ILMN_1708764	1.00	2.08e-02	-2.342913	-3.63454	-0.0996373	MBD4	methyl-CpG binding domain 4, DNA glycosylase
ILMN_1695706	1.00	2.09e-02	-2.341919	-3.63669	-0.2716954	H3F3B	H3 histone, family 3B
ILMN_1801348	1.00	2.09e-02	2.341859	-3.63682	0.1370688	GOT2	glutamic-oxaloacetic transaminase 2
ILMN_1705297	1.00	2.10e-02	2.339953	-3.64095	0.3806384	MYBPH	myosin binding protein H
ILMN_1713605	1.00	2.10e-02	2.339717	-3.64146	0.2308274	RPAP1	RNA polymerase II associated protein 1
ILMN_1742604	1.00	2.10e-02	-2.339476	-3.64198	-0.385818		
ILMN_1797557	1.00	2.11e-02	2.338713	-3.64363	0.2840565	PLEKHA6	pleckstrin homology domain containing A6
ILMN_1775486	1.00	2.11e-02	-2.338456	-3.64419	-0.2623153	SSPN	sarcospan
ILMN_1726884	1.00	2.11e-02	2.33788	-3.64543	0.203461	NARF	nuclear prelamin A recognition factor
ILMN_1800739	1.00	2.11e-02	2.337856	-3.64548	0.3017174	SPINT2	serine peptidase inhibitor, Kunitz type 2
ILMN_1760574	1.00	2.11e-02	2.337401	-3.64647	0.2185039	RAI2	retinoic acid induced 2
ILMN_1770788	1.00	2.12e-02	-2.336905	-3.64754	-0.2574996	TCEAL4	transcription elongation factor A like 4
ILMN_1808157	1.00	2.12e-02	2.336871	-3.64762	0.3033009	RUNDC3B	RUN domain containing 3B
ILMN_1725417	1.00	2.12e-02	2.336207	-3.64905	0.5681864	NELL2	neural EGFL like 2
ILMN_1662026	1.00	2.12e-02	-2.335754	-3.65003	-0.4327407	BTK	Bruton tyrosine kinase
ILMN_1733627	1.00	2.12e-02	2.335547	-3.65048	0.5413831	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
ILMN_1805377	1.00	2.13e-02	-2.334405	-3.65294	-0.2583573	ZP3	zona pellucida glycoprotein 3 (sperm receptor)
ILMN_1703196	1.00	2.13e-02	2.333626	-3.65463	0.1869267	PRKD3	protein kinase D3
ILMN_1810725	1.00	2.14e-02	2.333414	-3.65508	0.4704211	FAM129A	family with sequence similarity 129 member A
ILMN_1795991	1.00	2.14e-02	-2.333217	-3.65551	-0.101684	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
ILMN_1745138	1.00	2.14e-02	2.332787	-3.65644	0.5149227	GNB3	G protein subunit beta 3
ILMN_1746846	1.00	2.14e-02	-2.332391	-3.65729	-0.3282181	TTLL4	tubulin tyrosine ligase like 4
ILMN_1790891	1.00	2.14e-02	-2.331901	-3.65835	-0.1393207	CKAP4	cytoskeleton associated protein 4
ILMN_1663921	1.00	2.15e-02	-2.331305	-3.65964	-0.2327029	TMEM141	transmembrane protein 141
ILMN_1804137	1.00	2.15e-02	-2.330936	-3.66043	-0.2733871	ATP11C	ATPase phospholipid transporting 11C
ILMN_1782444	1.00	2.15e-02	-2.330565	-3.66123	-0.1817431	YIPF4	Yip1 domain family member 4
ILMN_1678037	1.00	2.15e-02	-2.330446	-3.66149	-0.1764869	HIRIP3	HIRA interacting protein 3
ILMN_1797031	1.00	2.16e-02	-2.328969	-3.66467	-0.2066484	HSPBAP1	HSPB1 associated protein 1
ILMN_1691143	1.00	2.17e-02	-2.328038	-3.66668	-0.1490641	RAB18	RAB18, member RAS oncogene family
ILMN_1720799	1.00	2.17e-02	-2.3273	-3.66827	-0.127961	TECR	trans-2,3-enoyl-CoA reductase
ILMN_1719158	1.00	2.17e-02	2.326733	-3.66949	0.138541	CTBP1	C-terminal binding protein 1
ILMN_1800270	1.00	2.18e-02	2.326043	-3.67098	0.5511987	GABRG2	gamma-aminobutyric acid type A receptor gamma2 subunit
ILMN_1666659	1.00	2.18e-02	2.325686	-3.67174	0.2550179	PCDHAC1	protocadherin alpha subfamily C, 1
ILMN_1759084	1.00	2.18e-02	-2.325502	-3.67214	-0.1544663	INTS8	integrator complex subunit 8
ILMN_1793384	1.00	2.18e-02	2.324806	-3.67364	0.351966	JAK1	Janus kinase 1
ILMN_1737805	1.00	2.19e-02	2.324496	-3.6743	0.2650837	TPCN1	two pore segment channel 1
ILMN_1755077	1.00	2.19e-02	-2.323801	-3.6758	-0.1801675	HEBP2	heme binding protein 2
ILMN_1658472	1.00	2.19e-02	-2.323221	-3.67705	-0.1491092	APH1A	aph-1 homolog A, gamma-secretase subunit
ILMN_1811972	1.00	2.19e-02	2.323191	-3.67711	0.2254834	MYCBP2	MYC binding protein 2, E3 ubiquitin protein ligase
ILMN_1739885	1.00	2.19e-02	2.322789	-3.67798	0.2057169	SLC41A3	solute carrier family 41 member 3
ILMN_1687703	1.00	2.20e-02	2.321513	-3.68072	0.3245155	TRIM37	tripartite motif containing 37
ILMN_1789505	1.00	2.20e-02	2.321348	-3.68107	0.5819327	ITPR1	inositol 1,4,5-trisphosphate receptor type 1
ILMN_1745904	1.00	2.20e-02	2.320955	-3.68192	0.2902954	CCDC6	coiled-coil domain containing 6
ILMN_1738482	1.00	2.21e-02	-2.320894	-3.68205	-0.2874156	HAUS2	HAUS augmin like complex subunit 2
ILMN_1694980	1.00	2.21e-02	-2.320414	-3.68308	-0.2877531	NAGLU	N-acetyl-alpha-glucosaminidase
ILMN_1712231	1.00	2.21e-02	-2.320282	-3.68336	-0.1605886	SH3YL1	SH3 and SYLF domain containing 1
ILMN_1694106	1.00	2.21e-02	2.320105	-3.68374	0.1519798	GPD1L	glycerol-3-phosphate dehydrogenase 1-like
ILMN_1783276	1.00	2.21e-02	2.319298	-3.68548	0.269211	NEXN	nexilin F-actin binding protein
ILMN_1714433	1.00	2.21e-02	-2.319223	-3.68564	-0.342245	MARCKSL1	MARCKS like 1
ILMN_1672229	1.00	2.22e-02	2.319015	-3.68608	0.7187947	FGF12	fibroblast growth factor 12
ILMN_1810922	1.00	2.22e-02	2.318945	-3.68623	0.219108	PCNT	pericentrin
ILMN_1724253	1.00	2.22e-02	2.318334	-3.68755	0.277642	NHLH1	nescient helix-loop-helix 1
ILMN_1775822	1.00	2.22e-02	2.318299	-3.68762	0.2935758	PDGFB	platelet derived growth factor subunit B
ILMN_1680649	1.00	2.22e-02	2.317913	-3.68845	0.4312685	CIT	citron rho-interacting serine/threonine kinase
ILMN_1753639	1.00	2.22e-02	2.317771	-3.68875	0.2092027	MTAP	methylthioadenosine phosphorylase
ILMN_1716445	1.00	2.22e-02	-2.317691	-3.68893	-0.1911329	DTYMK	deoxythymidylate kinase
ILMN_1793278	1.00	2.22e-02	2.317487	-3.68936	0.2475385	OR6T1	olfactory receptor family 6 subfamily T member 1
ILMN_1671116	1.00	2.23e-02	-2.317241	-3.68989	-0.1360221	XXYLT1	xyloside xylosyltransferase 1
ILMN_1772739	1.00	2.23e-02	2.317104	-3.69019	0.2318345		
ILMN_1685709	1.00	2.23e-02	-2.317028	-3.69035	-0.7415806	TMEM125	transmembrane protein 125
ILMN_1719986	1.00	2.23e-02	-2.316961	-3.69049	-0.1787518	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
ILMN_1798980	1.00	2.23e-02	-2.316521	-3.69144	-0.1453903	CAPZB	capping actin protein of muscle Z-line beta subunit
ILMN_1701243	1.00	2.23e-02	2.316509	-3.69146	0.1809838	C10orf2	chromosome 10 open reading frame 2
ILMN_1696537	1.00	2.23e-02	2.316237	-3.69204	0.4605005	DDIT4L	DNA damage inducible transcript 4 like
ILMN_1738173	1.00	2.24e-02	2.315512	-3.6936	0.1565906	METTL4	methyltransferase like 4
ILMN_1740508	1.00	2.24e-02	2.314694	-3.69535	0.4907554	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
ILMN_1737705	1.00	2.25e-02	2.312644	-3.69975	0.1684502	UHRF1BP1L	UHRF1 binding protein 1 like
ILMN_1711048	1.00	2.26e-02	-2.311972	-3.70118	-0.1466631	ZBTB17	zinc finger and BTB domain containing 17
ILMN_1797005	1.00	2.26e-02	-2.311776	-3.7016	-0.2257591	PGLS	6-phosphogluconolactonase
ILMN_1784840	1.00	2.26e-02	2.311724	-3.70171	0.4111084	WNT3	Wnt family member 3
ILMN_1663132	1.00	2.26e-02	-2.31171	-3.70174	-0.1303205	ADCK2	aarF domain containing kinase 2
ILMN_1779346	1.00	2.26e-02	-2.31167	-3.70183	-0.1161741	ADNP2	ADNP homeobox 2
ILMN_1659285	1.00	2.26e-02	-2.310865	-3.70355	-0.2368721	PSMG1	proteasome assembly chaperone 1
ILMN_1684690	1.00	2.27e-02	-2.310118	-3.70515	-0.3762965	HDAC11	histone deacetylase 11
ILMN_1761981	1.00	2.27e-02	-2.308927	-3.7077	-0.1265299	FAM96A	family with sequence similarity 96 member A
ILMN_1765779	1.00	2.28e-02	2.308364	-3.7089	0.1772085	ADAM17	ADAM metallopeptidase domain 17
ILMN_1745034	1.00	2.28e-02	-2.308118	-3.70943	-0.1753698	SLC11A2	solute carrier family 11 member 2
ILMN_1709623	1.00	2.29e-02	2.306283	-3.71335	0.2963605	MAPK7	mitogen-activated protein kinase 7
ILMN_1767423	1.00	2.29e-02	2.3055	-3.71502	0.4328634	NOVA2	NOVA alternative splicing regulator 2
ILMN_1704570	1.00	2.30e-02	-2.304924	-3.71625	-0.160052	SNCB	synuclein beta
ILMN_1776848	1.00	2.30e-02	2.304619	-3.7169	0.4288822		
ILMN_1770378	1.00	2.30e-02	-2.304137	-3.71793	-0.1582322	ANAPC10	anaphase promoting complex subunit 10
ILMN_1744059	1.00	2.30e-02	-2.303553	-3.71918	-0.1579363	DCTN6	dynactin subunit 6
ILMN_1726928	1.00	2.31e-02	-2.303396	-3.71951	-0.3142993	TCEA3	transcription elongation factor A3
ILMN_1691393	1.00	2.31e-02	-2.303185	-3.71996	-0.1642639	DNPEP	aspartyl aminopeptidase
ILMN_1662895	1.00	2.31e-02	-2.302002	-3.72249	-0.3089558	APOPT1	apoptogenic 1, mitochondrial
ILMN_1723846	1.00	2.31e-02	-2.301846	-3.72282	-0.1912346	METTL21B	methyltransferase like 21B
ILMN_1793241	1.00	2.31e-02	2.301731	-3.72306	0.4094904	SRD5A1	steroid 5 alpha-reductase 1
ILMN_1798587	1.00	2.32e-02	2.301187	-3.72423	0.5126574	ARHGEF7	Rho guanine nucleotide exchange factor 7
ILMN_1716510	1.00	2.32e-02	2.300662	-3.72534	0.2477996	HIPK1	homeodomain interacting protein kinase 1
